learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
1000.0,0.772007716,5.154602256604697E-7,1000.0,1.0,1.0,0.999,0.0,0.0,1.7976931348623157E308,?,0.999,-Infinity,1000.0,2580928.0
2000.0,2.39401721,1.598456369964116E-6,2000.0,1.0,1.0,0.9995,0.0,0.0,1.7976931348623157E308,?,0.9995,-Infinity,2000.0,2580928.0
3000.0,4.034185561,2.6935769637168612E-6,3000.0,1.0,1.0,0.9996666666666667,0.0,0.0,1.7976931348623157E308,?,0.9996666666666667,-Infinity,3000.0,2580928.0
4000.0,5.610280711,3.7459166552043128E-6,4000.0,1.0,1.0,0.99975,0.0,0.0,1.7976931348623157E308,?,0.99975,-Infinity,4000.0,2580928.0
5000.0,7.287897856,4.866041356307136E-6,5000.0,1.0,1.0,0.9998,0.0,0.0,1.7976931348623157E308,?,0.9998,-Infinity,5000.0,2580928.0
6000.0,8.789258543,5.868481749686284E-6,6000.0,1.0,1.0,0.9998333333333334,0.0,0.0,1.7976931348623157E308,?,0.9998333333333334,-Infinity,6000.0,2580928.0
7000.0,10.469271386,6.990206029402249E-6,7000.0,1.0,1.0,0.9998571428571429,0.0,0.0,1.7976931348623157E308,?,0.9998571428571429,-Infinity,7000.0,2580928.0
8000.0,12.131795501,8.100253296706858E-6,8000.0,1.0,1.0,0.999875,0.0,0.0,1.7976931348623157E308,?,0.999875,-Infinity,8000.0,2580928.0
9000.0,13.795849062,9.21132175662905E-6,9000.0,1.0,1.0,0.9998888888888889,0.0,0.0,1.7976931348623157E308,?,0.9998888888888889,-Infinity,9000.0,2580928.0
10000.0,15.832919155,1.0571448848705905E-5,10000.0,1.0,1.0,0.9999,0.0,0.0,1.7976931348623157E308,?,0.9999,-Infinity,10000.0,2580928.0
11000.0,17.884229723,1.1941084133906845E-5,11000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,11000.0,2580928.0
12000.0,19.323303772,1.2901936491553056E-5,12000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,12000.0,2580928.0
13000.0,20.783606695,1.3876963111911633E-5,13000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,13000.0,2580928.0
14000.0,22.311485779,1.489710951860966E-5,14000.0,0.5,-0.5,0.9999,0.0,1.0,9999.0,0.0,1.0,-0.39999999999906743,14000.0,2580928.0
15000.0,24.337138487,1.6249613360650823E-5,15000.0,0.8552844133750769,-0.0863223303931816,0.9993,0.0,1.0,1427.5714285714287,0.0,1.0,-0.5000000000002379,15000.0,2580928.0
16000.0,25.94666725,1.7324276271640428E-5,16000.0,0.9267975165231324,0.07062554242606034,0.9986,0.0,1.0,713.2857142857143,0.0,1.0,-0.6000000000000254,16000.0,2580928.0
17000.0,27.623794277,1.844407372687557E-5,17000.0,0.9267975165231324,0.07062554242606034,0.9986,0.0,1.0,713.2857142857143,0.0,1.0,-0.7000000000000269,17000.0,2580928.0
18000.0,29.264950973,1.9539854226645017E-5,18000.0,0.9267975165231324,0.07062554242606034,0.9986,0.0,1.0,713.2857142857143,0.0,1.0,-0.7999999999999714,18000.0,2580928.0
19000.0,30.769734661,2.0544580116439978E-5,19000.0,0.9267975165231324,0.07062554242606034,0.9986,0.0,1.0,713.2857142857143,0.0,1.0,-0.8999999999999698,19000.0,2580928.0
20000.0,32.469745305,2.1679656686298303E-5,20000.0,0.9267975165231324,0.07062554242606034,0.9986,0.0,1.0,713.2857142857143,0.0,1.0,-0.9999999999998413,20000.0,2580928.0
21000.0,34.180360095,2.2821813516336432E-5,21000.0,0.9267975165231324,0.07062554242606034,0.9986,0.0,0.9267975165231324,713.2857142857143,0.0,1.0,-1.099999999999817,21000.0,2580928.0
22000.0,35.915790003,2.3980539100881765E-5,22000.0,0.9267975165231324,0.07062554242606034,0.9986,0.0,0.9267975165231324,713.2857142857143,0.0,1.0,-1.1999999999998605,22000.0,2580928.0
23000.0,37.596237671,2.5102553707997284E-5,23000.0,0.9267975165231324,0.07062554242606034,0.9986,0.0,0.9267975165231324,713.2857142857143,0.0,1.0,-1.2999999999999088,23000.0,2580928.0
24000.0,39.128506736,2.612563125197543E-5,24000.0,0.959874760265268,0.1142734272502941,0.9987,0.0,0.9267975165231324,768.2307692307693,0.0,1.0,-1.2285714285711948,24000.0,2580928.0
25000.0,40.596146811,2.7105556800087244E-5,25000.0,0.937162229783827,0.13728899786495774,0.9992,0.0,0.9267975165231324,1249.0,0.0,1.0,-0.33333333333327164,25000.0,2580928.0
26000.0,42.139733732,2.8136191139790152E-5,26000.0,0.5,-0.5,0.9999,0.0,0.9267975165231324,9999.0,0.0,1.0,0.8266666666666718,26000.0,2580928.0
27000.0,43.666114808,2.9155337344643408E-5,27000.0,0.6666666666666666,-0.3111111111111112,0.9997,0.0,0.9267975165231324,3332.3333333333335,0.0,1.0,0.5235294117647712,27000.0,2580928.0
28000.0,45.224036071,3.0195542551332333E-5,28000.0,0.6666666666666666,-0.3111111111111112,0.9997,0.0,0.9267975165231324,3332.3333333333335,0.0,1.0,0.5058823529411893,28000.0,2580928.0
29000.0,46.756095574,3.121848017329471E-5,29000.0,0.625,-0.3583333333333335,0.9996,0.0,0.9267975165231324,2499.0,0.0,1.0,0.3555555555555794,29000.0,2580928.0
30000.0,48.238124811,3.2208013191044286E-5,30000.0,0.625,-0.3583333333333335,0.9996,0.0,0.9267975165231324,2499.0,0.0,1.0,0.3333333333334567,30000.0,2580928.0
31000.0,50.257197018,3.3556123312064114E-5,31000.0,0.625,-0.3583333333333335,0.9996,0.0,0.625,2499.0,0.0,1.0,0.31111111111116635,31000.0,2580928.0
32000.0,51.917009147,3.466435981907893E-5,32000.0,0.9852941176470589,0.8975490196078432,0.9988,0.9532395630704777,0.625,72.52941176470588,0.954863710632231,1.0,0.7440000000000021,32000.0,2580928.0
