learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
1000.0,0.095733195,7.3042594038570915E-9,1000.0,1.0,1.0,0.998,0.0,0.0,1.7976931348623157E308,?,0.998,-Infinity,1000.0,294928.0
2000.0,0.17624259,1.3586935100331902E-8,2000.0,1.0,1.0,0.999,0.0,0.0,1.7976931348623157E308,?,0.999,-Infinity,2000.0,301648.0
3000.0,0.24928595,1.941397076120807E-8,3000.0,1.0,1.0,0.9993333333333333,0.0,0.0,1.7976931348623157E308,?,0.9993333333333333,-Infinity,3000.0,308368.0
4000.0,0.348266632,2.731015685877866E-8,4000.0,1.0,1.0,0.9995,0.0,0.0,1.7976931348623157E308,?,0.9995,-Infinity,4000.0,308368.0
5000.0,0.444611724,3.4996088705758254E-8,5000.0,1.0,1.0,0.9996,0.0,0.0,1.7976931348623157E308,?,0.9996,-Infinity,5000.0,308368.0
6000.0,0.545786234,4.3243176210183234E-8,6000.0,1.0,1.0,0.9996666666666667,0.0,0.0,1.7976931348623157E308,?,0.9996666666666667,-Infinity,6000.0,315088.0
7000.0,0.620220656,4.9310585793637566E-8,7000.0,1.0,1.0,0.9997142857142857,0.0,0.0,1.7976931348623157E308,?,0.9997142857142857,-Infinity,7000.0,315088.0
8000.0,0.710295304,5.6652884797470436E-8,8000.0,1.0,1.0,0.99975,0.0,0.0,1.7976931348623157E308,?,0.99975,-Infinity,8000.0,315088.0
9000.0,0.810962433,6.485861390534788E-8,9000.0,1.0,1.0,0.9997777777777778,0.0,0.0,1.7976931348623157E308,?,0.9997777777777778,-Infinity,9000.0,315088.0
10000.0,0.910412925,7.296517068414638E-8,10000.0,1.0,1.0,0.9998,0.0,0.0,1.7976931348623157E308,?,0.9998,-Infinity,10000.0,315088.0
11000.0,1.011232314,8.135858239896595E-8,11000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,11000.0,321808.0
12000.0,1.10742316,8.936665883825885E-8,12000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,12000.0,321808.0
13000.0,1.202427231,9.727593393302212E-8,13000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,13000.0,321808.0
14000.0,1.301471527,1.0552156567685719E-7,14000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,14000.0,321808.0
15000.0,1.384864975,1.124642336529783E-7,15000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,15000.0,321808.0
16000.0,1.458087688,1.1856016800827449E-7,16000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,16000.0,321808.0
17000.0,1.522386902,1.239132035840137E-7,17000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,17000.0,321808.0
18000.0,1.607027061,1.3095966269412388E-7,18000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,18000.0,321808.0
19000.0,1.706265577,1.3922146363358116E-7,19000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,19000.0,321808.0
20000.0,1.766212965,1.442122011663392E-7,20000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,20000.0,321808.0
21000.0,1.84127822,1.5059202935828102E-7,21000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,21000.0,328528.0
22000.0,1.905175104,1.5602265291268626E-7,22000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,22000.0,328528.0
23000.0,1.968567137,1.6141036896424574E-7,23000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,23000.0,328528.0
24000.0,2.028894524,1.6653761943889986E-7,24000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,24000.0,328528.0
25000.0,2.095785724,1.7222273119337026E-7,25000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,25000.0,328528.0
26000.0,2.156514749,1.7738411705376785E-7,26000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,26000.0,328528.0
27000.0,2.221127601,1.8287559103532382E-7,27000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,27000.0,328528.0
28000.0,2.287372872,1.8850580500726896E-7,28000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,28000.0,328528.0
29000.0,2.368039679,1.9536171150425654E-7,29000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,29000.0,328528.0
30000.0,2.433202485,2.008999263119573E-7,30000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,30000.0,328528.0
31000.0,2.531360344,2.0924240481427972E-7,31000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,31000.0,328528.0
32000.0,2.631251944,2.1773223470719322E-7,32000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,32000.0,328528.0
33000.0,2.702061132,2.2375033794085183E-7,33000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,33000.0,328528.0
34000.0,2.778268595,2.302272428802111E-7,34000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,34000.0,328528.0
35000.0,2.856609361,2.3688545815577522E-7,35000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,35000.0,328528.0
36000.0,2.924749422,2.426767111418396E-7,36000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,36000.0,328528.0
37000.0,2.993131713,2.4848855135941255E-7,37000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,37000.0,328528.0
38000.0,3.054866083,2.5373538192220444E-7,38000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,38000.0,328528.0
39000.0,3.119858365,2.5925910382206653E-7,39000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,39000.0,328528.0
40000.0,3.180998757,2.6445545194008697E-7,40000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,40000.0,328528.0
41000.0,3.275468659,2.724844893964918E-7,41000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,41000.0,328528.0
42000.0,3.375517344,2.8116160152882336E-7,42000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,42000.0,335248.0
43000.0,3.476580526,2.899266998673396E-7,43000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,43000.0,335248.0
