learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
1000.0,0.834967429,5.574959373863932E-7,1000.0,1.0,1.0,0.999,0.0,0.0,1.7976931348623157E308,?,0.999,-Infinity,1000.0,2580920.0
2000.0,2.183570983,1.4579394473809026E-6,2000.0,1.0,1.0,0.9995,0.0,0.0,1.7976931348623157E308,?,0.9995,-Infinity,2000.0,2580920.0
3000.0,3.692579172,2.4654828624070936E-6,3000.0,1.0,1.0,0.9996666666666667,0.0,0.0,1.7976931348623157E308,?,0.9996666666666667,-Infinity,3000.0,2580920.0
4000.0,5.326706089,3.5565662816637405E-6,4000.0,1.0,1.0,0.99975,0.0,0.0,1.7976931348623157E308,?,0.99975,-Infinity,4000.0,2580920.0
5000.0,7.162853709,4.782536065679944E-6,5000.0,1.0,1.0,0.9998,0.0,0.0,1.7976931348623157E308,?,0.9998,-Infinity,5000.0,2580920.0
6000.0,8.912767771,5.950928923241722E-6,6000.0,1.0,1.0,0.9998333333333334,0.0,0.0,1.7976931348623157E308,?,0.9998333333333334,-Infinity,6000.0,2580920.0
7000.0,10.152321642,6.778561502972059E-6,7000.0,1.0,1.0,0.9998571428571429,0.0,0.0,1.7976931348623157E308,?,0.9998571428571429,-Infinity,7000.0,2580920.0
8000.0,12.115986417,8.089672686988394E-6,8000.0,1.0,1.0,0.999875,0.0,0.0,1.7976931348623157E308,?,0.999875,-Infinity,8000.0,2580920.0
9000.0,13.928652932,9.299964469458452E-6,9000.0,1.0,1.0,0.9998888888888889,0.0,0.0,1.7976931348623157E308,?,0.9998888888888889,-Infinity,9000.0,2580920.0
10000.0,15.483900018,1.0338380941721859E-5,10000.0,1.0,1.0,0.9999,0.0,0.0,1.7976931348623157E308,?,0.9999,-Infinity,10000.0,2580920.0
11000.0,17.049178585,1.1383495291901492E-5,11000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,11000.0,2580920.0
12000.0,18.504795277,1.2355389959881195E-5,12000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,12000.0,2580920.0
13000.0,19.758858611,1.3192710302744816E-5,13000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,13000.0,2580920.0
14000.0,21.127831383,1.4106754051369397E-5,14000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,14000.0,2580920.0
15000.0,22.843646925,1.5252379809628085E-5,15000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,15000.0,2580920.0
16000.0,24.150342105,1.612484169131471E-5,16000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,16000.0,2580920.0
17000.0,25.521278136,1.704019628019308E-5,17000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,17000.0,2580920.0
18000.0,26.999749406,1.8027350626506513E-5,18000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,18000.0,2580920.0
19000.0,28.236121091,1.885285850567322E-5,19000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,19000.0,2580920.0
20000.0,29.608972293,1.976949182712824E-5,20000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,20000.0,2580920.0
21000.0,30.922601685,2.0646583584046768E-5,21000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,21000.0,2580920.0
22000.0,32.492660444,2.1694889600784126E-5,22000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,22000.0,2580920.0
23000.0,34.035150831,2.2724788605635086E-5,23000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,23000.0,2580920.0
24000.0,35.498637857,2.370193818425978E-5,24000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,24000.0,2580920.0
25000.0,37.730112536,2.519186225161296E-5,25000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,25000.0,2580920.0
26000.0,39.714427332,2.651676116244905E-5,26000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,26000.0,2580920.0
27000.0,41.61586805,2.7786326224089396E-5,27000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,27000.0,2580920.0
28000.0,42.86526315,2.8620529653167666E-5,28000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,28000.0,2580920.0
29000.0,44.814128638,2.9921759562666985E-5,29000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,29000.0,2580920.0
30000.0,46.910032117,3.1321164658139886E-5,30000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,30000.0,2580920.0
31000.0,48.528087846,3.240151757257947E-5,31000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,31000.0,2580920.0
32000.0,50.19030786,3.351135835518005E-5,32000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,32000.0,2580920.0
33000.0,52.032658385,3.47414697310924E-5,33000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,33000.0,2580920.0
34000.0,53.371497557,3.5635393701393474E-5,34000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,34000.0,2580920.0
35000.0,55.553970841,3.709260023068474E-5,35000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,35000.0,2580920.0
36000.0,57.278003252,3.8243712276104376E-5,36000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,36000.0,2580920.0
37000.0,58.801052659,3.926063081370311E-5,37000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,37000.0,2580920.0
38000.0,60.37306471,4.03102410158694E-5,38000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,38000.0,2580920.0
39000.0,62.329071067,4.161623878255529E-5,39000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,39000.0,2580920.0
40000.0,64.22158061,4.287984062502606E-5,40000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,40000.0,2580920.0
41000.0,66.093338848,4.412958711478346E-5,41000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,41000.0,2580920.0
42000.0,67.729231573,4.5221849539055165E-5,42000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,42000.0,2580920.0
43000.0,69.506766815,4.640868466765769E-5,43000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,43000.0,2580920.0
44000.0,71.054639722,4.7442177504948915E-5,44000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,44000.0,2580920.0
45000.0,72.716128907,4.8551530323367573E-5,45000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,45000.0,2580920.0
46000.0,73.861818893,4.9316491315276244E-5,46000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,46000.0,2580920.0
47000.0,76.049686962,5.0777299866174716E-5,47000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,47000.0,2580920.0
48000.0,77.838091748,5.1971392435499815E-5,48000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,48000.0,2580920.0
49000.0,79.244340591,5.29103248892672E-5,49000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,49000.0,2580920.0
50000.0,80.906848914,5.402035817170745E-5,50000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,50000.0,2580920.0
51000.0,82.417880879,5.502925283333201E-5,51000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,51000.0,2580920.0
52000.0,83.704668607,5.5888422791012674E-5,52000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,52000.0,2580920.0
53000.0,85.029215495,5.677280400552564E-5,53000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,53000.0,2580920.0
54000.0,86.592356577,5.7816491187216616E-5,54000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,54000.0,2580920.0
55000.0,88.25679622,5.89278139846923E-5,55000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,55000.0,2580920.0
56000.0,89.886611837,6.001601880994471E-5,56000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,56000.0,2580920.0
57000.0,91.133524517,6.084856476231572E-5,57000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,57000.0,2580920.0
58000.0,92.903820051,6.203056604032998E-5,58000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,58000.0,2580920.0
59000.0,94.579484595,6.314938354536875E-5,59000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,59000.0,2580920.0
60000.0,96.389847161,6.435813701369285E-5,60000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,60000.0,2580920.0
